Tenant,Branch,Content Group Category,Content Group,Translation Provider Name,Translation Provider Type,Culture Group,Cultures,QE/AIPE Enabled,HPE Enabled,Vendor,TranslationFlavor
BIC_base11_2,dynamics365-releaseplan-pr,SelfServe_Reference_Authored,Default OPS Authored Reference Group,BIC_base11_MT,CtsDownstreamConnectorSagaTemplate,BIC_Relevant1_4,"fi-FI,sv-SE,pt-BR,nb-NO",FALSE,,,
BIC_base11_2,dynamics365-releaseplan-pr,SelfServe_Reference_Managed,Default OPS Managed Reference Group,BIC_base11_MT,CtsDownstreamConnectorSagaTemplate,BIC_Essential1_7,"es-ES,ja-JP,it-IT,fr-FR,de-DE,da-DK,nl-NL",FALSE,,,
BIC_base11_2,dynamics365-releaseplan-pr,SelfServe_Reference_Managed,Default OPS Managed Reference Group,BIC_base11_MT,CtsDownstreamConnectorSagaTemplate,BIC_Relevant1_4,"fi-FI,sv-SE,pt-BR,nb-NO",FALSE,,,
BIC_base11_2,dynamics365-releaseplan-pr,SelfServe_Conceptual,Default OPS Conceptual Group,BIC_base11_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_Essential1_7,"es-ES,ja-JP,it-IT,fr-FR,de-DE,da-DK,nl-NL",TRUE,TRUE,LIOX,
BIC_base11_2,dynamics365-releaseplan-pr,SelfServe_Conceptual,Default OPS Conceptual Group,BIC_base11_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_Relevant1_4,"fi-FI,sv-SE,pt-BR,nb-NO",TRUE,TRUE,LIOX,
BIC_base52_2,dynamics365smb-docs-pr,SelfServe_Reference_Authored,Default OPS Authored Reference Group,BIC_base52_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_52,"zh-CN,cs-CZ,sk-SK,bg-BG,sr-Latn-RS,fi-FI,fr-CH,ms-MY,es-ES,ar-SA,vi-VN,hr-HR,pt-BR,ja-JP,lv-LV,hi-IN,kk-KZ,hu-HU,nl-BE,gl-ES,el-GR,sv-SE,de-DE,da-DK,is-IS,de-CH,fr-CA,nl-NL,pl-PL,ko-KR,zh-TW,id-ID,he-IL,ro-RO,lt-LT,fr-FR,it-IT,tr-TR,ca-ES,et-EE,eu-ES,es-MX,it-CH,fr-BE,th-TH,sl-SI,de-AT,ru-RU,nb-NO,uk-UA,sr-Cyrl-RS,pt-PT",FALSE,,,
BIC_base52_2,dynamics365smb-docs-pr,SelfServe_Reference_Managed,Default OPS Managed Reference Group,BIC_base52_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_52,"zh-CN,cs-CZ,sk-SK,bg-BG,sr-Latn-RS,fi-FI,fr-CH,ms-MY,es-ES,ar-SA,vi-VN,hr-HR,pt-BR,ja-JP,lv-LV,hi-IN,kk-KZ,hu-HU,nl-BE,gl-ES,el-GR,sv-SE,de-DE,da-DK,is-IS,de-CH,fr-CA,nl-NL,pl-PL,ko-KR,zh-TW,id-ID,he-IL,ro-RO,lt-LT,fr-FR,it-IT,tr-TR,ca-ES,et-EE,eu-ES,es-MX,it-CH,fr-BE,th-TH,sl-SI,de-AT,ru-RU,nb-NO,uk-UA,sr-Cyrl-RS,pt-PT",FALSE,,,
BIC_base52_2,dynamics365smb-docs-pr,SelfServe_Conceptual,"Default OPS Conceptual Group - DAN, Default OPS Conceptual Group - ESN, Default OPS Conceptual Group - NOR, Default OPS Conceptual Group - SWE, Default OPS Conceptual Group - FRA, Default OPS Conceptual Group - ISL, Default OPS Conceptual Group - DEU, Default OPS Conceptual Group - CZE, Default OPS Conceptual Group, Default OPS Conceptual Group - NLD, Default OPS Conceptual Group - ITA, Default OPS Conceptual Group - RUS",BIC_base52_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_lang_hu-HU,hu-HU,TRUE,FALSE,LIOX,
BIC_base52_2,dynamics365smb-docs-pr,SelfServe_Conceptual,"Default OPS Conceptual Group - DAN, Default OPS Conceptual Group - ESN, Default OPS Conceptual Group - NOR, Default OPS Conceptual Group - SWE, Default OPS Conceptual Group - FRA, Default OPS Conceptual Group - ISL, Default OPS Conceptual Group - DEU, Default OPS Conceptual Group - CZE, Default OPS Conceptual Group, Default OPS Conceptual Group - NLD, Default OPS Conceptual Group - ITA, Default OPS Conceptual Group - RUS",BIC_base52_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_base_MT_27,"lt-LT,ro-RO,is-IS,de-CH,fr-CA,eu-ES,es-MX,it-CH,fr-BE,et-EE,ca-ES,sl-SI,de-AT,sr-Cyrl-RS,uk-UA,lv-LV,kk-KZ,hi-IN,gl-ES,nl-BE,hr-HR,vi-VN,bg-BG,sr-Latn-RS,sk-SK,ms-MY,fr-CH",FALSE,FALSE,LIOX,
BIC_base52_2,dynamics365smb-docs-pr,SelfServe_Conceptual,"Default OPS Conceptual Group - DAN, Default OPS Conceptual Group - ESN, Default OPS Conceptual Group - NOR, Default OPS Conceptual Group - SWE, Default OPS Conceptual Group - FRA, Default OPS Conceptual Group - ISL, Default OPS Conceptual Group - DEU, Default OPS Conceptual Group - CZE, Default OPS Conceptual Group, Default OPS Conceptual Group - NLD, Default OPS Conceptual Group - ITA, Default OPS Conceptual Group - RUS",BIC_base52_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_AIPE_24_noHuHu,"ru-RU,th-TH,pt-PT,nb-NO,fr-FR,it-IT,tr-TR,zh-TW,ko-KR,id-ID,he-IL,de-DE,da-DK,pl-PL,nl-NL,ja-JP,pt-BR,ar-SA,es-ES,sv-SE,el-GR,zh-CN,cs-CZ,fi-FI",TRUE,TRUE,LIOX,
Default_Azure_1,EMDocs-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,EMDocs-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,EMDocs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure_1,EMDocs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_Azure_2,EntityFramework.Docs.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_2,EntityFramework.Docs.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_2,EntityFramework.Docs.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure_2,EntityFramework.Docs.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,RWS,
Default_VS_ext_MT,EntityFramework-ApiDocs.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"es-ES,ja-JP,pt-BR,zh-CN,cs-CZ,de-DE,pl-PL,id-ID,zh-TW,ko-KR,it-IT,fr-FR,tr-TR,ru-RU",FALSE,,,
Default_VS_ext_MT,EntityFramework-ApiDocs.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"es-ES,ja-JP,pt-BR,zh-CN,cs-CZ,de-DE,pl-PL,id-ID,zh-TW,ko-KR,it-IT,fr-FR,tr-TR,ru-RU",FALSE,,,
Default_VS_ext_MT,EntityFramework-ApiDocs.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"es-ES,ja-JP,pt-BR,zh-CN,cs-CZ,de-DE,pl-PL,id-ID,zh-TW,ko-KR,it-IT,fr-FR,tr-TR,ru-RU",FALSE,,,
Default_Azure_2,entra-docs-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_2,entra-docs-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_2,entra-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure_2,entra-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,RWS,
Default_SQL_ext_MT,Essentials.live,SelfServe_Reference_Authored,Default Authored Reference Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_SQL_ext_MT,Essentials.live,SelfServe_Reference_Managed,Default Managed Reference Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_SQL_ext_MT,Essentials.live,SelfServe_Conceptual,Default OPS Conceptual Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_Azure,events.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"it-IT,fr-FR,tr-TR,pt-PT,ru-RU,id-ID,zh-TW,ko-KR,de-DE,pl-PL,nl-NL,es-ES,ja-JP,pt-BR,sv-SE,hu-HU,zh-CN,cs-CZ",FALSE,,,
Default_Azure,events.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"it-IT,fr-FR,tr-TR,pt-PT,ru-RU,id-ID,zh-TW,ko-KR,de-DE,pl-PL,nl-NL,es-ES,ja-JP,pt-BR,sv-SE,hu-HU,zh-CN,cs-CZ",FALSE,,,
Default_Azure,events.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure,events.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_PowerBI_1,fabric-docs-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_PowerBI_CTS,CtsDownstreamConnectorSagaTemplate,Default_PowerBI_MT_24,"ru-RU,th-TH,pt-PT,nb-NO,fr-FR,it-IT,tr-TR,zh-TW,ko-KR,id-ID,de-DE,da-DK,pl-PL,nl-NL,ja-JP,pt-BR,es-ES,hu-HU,sv-SE,el-GR,zh-CN,cs-CZ,sk-SK,fi-FI",FALSE,,,
Default_PowerBI_1,fabric-docs-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_PowerBI_CTS,CtsDownstreamConnectorSagaTemplate,Default_PowerBI_MT_24,"ru-RU,th-TH,pt-PT,nb-NO,fr-FR,it-IT,tr-TR,zh-TW,ko-KR,id-ID,de-DE,da-DK,pl-PL,nl-NL,ja-JP,pt-BR,es-ES,hu-HU,sv-SE,el-GR,zh-CN,cs-CZ,sk-SK,fi-FI",FALSE,,,
Default_PowerBI_1,fabric-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_PowerBI_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_PowerBI_1,fabric-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_PowerBI_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,RWS,
Default_PowerBI_1,fabric-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_PowerBI_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_MT_6,"nb-NO,th-TH,da-DK,fi-FI,sk-SK,el-GR",FALSE,FALSE,TransPerfect,
Default_Azure_1,fabric-release-plan-docs-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,fabric-release-plan-docs-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,fabric-release-plan-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure_1,fabric-release-plan-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_PowerBI_1,fabric-rest-apis-docs.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_PowerBI_CTS,CtsDownstreamConnectorSagaTemplate,Default_PowerBI_MT_24,"ru-RU,th-TH,pt-PT,nb-NO,fr-FR,it-IT,tr-TR,zh-TW,ko-KR,id-ID,de-DE,da-DK,pl-PL,nl-NL,ja-JP,pt-BR,es-ES,hu-HU,sv-SE,el-GR,zh-CN,cs-CZ,sk-SK,fi-FI",FALSE,,,
Default_PowerBI_1,fabric-rest-apis-docs.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_PowerBI_CTS,CtsDownstreamConnectorSagaTemplate,Default_PowerBI_MT_24,"ru-RU,th-TH,pt-PT,nb-NO,fr-FR,it-IT,tr-TR,zh-TW,ko-KR,id-ID,de-DE,da-DK,pl-PL,nl-NL,ja-JP,pt-BR,es-ES,hu-HU,sv-SE,el-GR,zh-CN,cs-CZ,sk-SK,fi-FI",FALSE,,,
Default_PowerBI_1,fabric-rest-apis-docs.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_PowerBI_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_PowerBI_1,fabric-rest-apis-docs.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_PowerBI_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,RWS,
Default_PowerBI_1,fabric-rest-apis-docs.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_PowerBI_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_MT_6,"nb-NO,th-TH,da-DK,fi-FI,sk-SK,el-GR",FALSE,FALSE,TransPerfect,
Default_Azure_1,fslogix-docs-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,fslogix-docs-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,zh-CN,sv-SE,hu-HU,es-ES,pt-BR,ja-JP,tr-TR,fr-FR,it-IT,pt-PT,ru-RU,nl-NL,pl-PL,de-DE,id-ID,zh-TW,ko-KR",FALSE,,,
Default_Azure_1,fslogix-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure_1,fslogix-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_1_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
Default_Azure_ext_MT,gateway-docs-powershell.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_MT,gateway-docs-powershell.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
Default_Azure_ext_MT,gateway-docs-powershell.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_19,"cs-CZ,zh-CN,hu-HU,sv-SE,pt-BR,ja-JP,es-ES,ar-SA,nl-NL,pl-PL,de-DE,ko-KR,zh-TW,id-ID,ru-RU,pt-PT,tr-TR,fr-FR,it-IT",FALSE,,,
GitHub_docs_1,github-docs-internal.main,SelfServe_MD,"Default NonOPS .md, Default NonOPS .md 2",GitHub_base8_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,GitHub_base_7,"de-DE,ko-KR,fr-FR,es-ES,pt-BR,ja-JP,zh-CN",TRUE,TRUE,RWS,
GitHub_docs_1,github-docs-internal.main,SelfServe_MD,"Default NonOPS .md, Default NonOPS .md 2",GitHub_base8_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,GitHub_base_1,ru-RU,FALSE,FALSE,RWS,
GitHub_docs_1,github-docs-internal.main,SelfServe_YML,"Default NonOPS .yml, Default NonOPS .yml 2",GitHub_base8_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,GitHub_base_7,"de-DE,ko-KR,fr-FR,es-ES,pt-BR,ja-JP,zh-CN",TRUE,TRUE,RWS,
GitHub_docs_1,github-docs-internal.main,SelfServe_YML,"Default NonOPS .yml, Default NonOPS .yml 2",GitHub_base8_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,GitHub_base_1,ru-RU,FALSE,FALSE,RWS,
GitHub_docs_1,github-docs-internal.main,SelfServe_Legal,Default NonOPS Legal,GitHub_legal_8_GL,GlDownstreamConnectorSagaTemplate,,"de-DE,es-ES,fr-FR,ja-JP,ko-KR,pt-BR,ru-RU,zh-CN",,,RWS,MTPE
Default_SQL_ext_MT,his-reference.live,SelfServe_Reference_Authored,Default Authored Reference Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_SQL_ext_MT,his-reference.live,SelfServe_Reference_Managed,Default Managed Reference Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_SQL_ext_MT,his-reference.live,SelfServe_Conceptual,Default OPS Conceptual Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_SQL_ext_MT,hpc-docs-powershell.live,SelfServe_Reference_Authored,Default Authored Reference Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_SQL_ext_MT,hpc-docs-powershell.live,SelfServe_Reference_Managed,Default Managed Reference Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_SQL_ext_MT,hpc-docs-powershell.live,SelfServe_Conceptual,Default OPS Conceptual Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_SQL_ext_MT,hpc-docs-sdk-dotnet.live,SelfServe_Reference_Authored,Default Authored Reference Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_SQL_ext_MT,hpc-docs-sdk-dotnet.live,SelfServe_Reference_Managed,Default Managed Reference Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_SQL_ext_MT,hpc-docs-sdk-dotnet.live,SelfServe_Conceptual,Default OPS Conceptual Group, Default_SQL_ext_CTS_MT,CtsDownstreamConnectorSagaTemplate, Default_SQL_ext_MT_11,"zh-CN,es-ES,pt-BR,ja-JP,de-DE,id-ID,ko-KR,zh-TW,it-IT,fr-FR,ru-RU",FALSE,,,
Default_Azure,hybrid-pr,SelfServe_Reference_Authored,"Default Authored Reference Group, Default Authored Reference Group",Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"it-IT,fr-FR,tr-TR,pt-PT,ru-RU,id-ID,zh-TW,ko-KR,de-DE,pl-PL,nl-NL,es-ES,ja-JP,pt-BR,sv-SE,hu-HU,zh-CN,cs-CZ",FALSE,,,
Default_Azure,hybrid-pr,SelfServe_Reference_Managed,"Default Managed Reference Group, Default Managed Reference Group",Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"it-IT,fr-FR,tr-TR,pt-PT,ru-RU,id-ID,zh-TW,ko-KR,de-DE,pl-PL,nl-NL,es-ES,ja-JP,pt-BR,sv-SE,hu-HU,zh-CN,cs-CZ",FALSE,,,
Default_Azure,hybrid-pr,SelfServe_Conceptual,"Default OPS Conceptual Group, Default Conceptual Group",Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"fr-FR,de-DE,ja-JP,pt-BR,es-ES,zh-CN",TRUE,FALSE,LIOX,
Default_Azure,hybrid-pr,SelfServe_Conceptual,"Default OPS Conceptual Group, Default Conceptual Group",Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"ru-RU,pt-PT,tr-TR,it-IT,zh-TW,ko-KR,id-ID,nl-NL,pl-PL,sv-SE,hu-HU,cs-CZ",TRUE,FALSE,LIOX,
