Tenant,Branch,Content Group Category,Content Group,Translation Provider Name,Translation Provider Type,Culture Group,Cultures,QE/AIPE Enabled,HPE Enabled,Vendor,TranslationFlavor
BIC_base43_2,industry-solutions-pr.live,SelfServe_Reference_Authored,Default OPS Authored Reference Group,BIC_base43_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_23,"ar-SA,cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,he-IL,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",FALSE,,,MT
BIC_base43_2,industry-solutions-pr.live,SelfServe_Reference_Managed,Default OPS Managed Reference Group,BIC_base43_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_MT_20,"bg-BG,ca-ES,et-EE,eu-ES,gl-ES,hi-IN,hr-HR,hu-HU,id-ID,kk-KZ,lt-LT,lv-LV,ms-MY,ro-RO,sk-SK,sl-SI,sr-Cyrl-RS,sr-Latn-RS,uk-UA,vi-VN",FALSE,,,MT
BIC_base43_2,industry-solutions-pr.live,SelfServe_Reference_Managed,Default OPS Managed Reference Group,BIC_base43_MT,CtsDownstreamConnectorSagaTemplate,BIC_base_23,"ar-SA,cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,he-IL,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",FALSE,,,MT
BIC_base43_2,industry-solutions-pr.live,SelfServe_Conceptual,"Default OPS Conceptual Group 5, Default OPS Conceptual Group 4, Default OPS Conceptual Group, Default OPS Conceptual Group 2, Default OPS Conceptual Group 3",BIC_base43_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_base_MT_20,"bg-BG,ca-ES,et-EE,eu-ES,gl-ES,hi-IN,hr-HR,hu-HU,id-ID,kk-KZ,lt-LT,lv-LV,ms-MY,ro-RO,sk-SK,sl-SI,sr-Cyrl-RS,sr-Latn-RS,uk-UA,vi-VN",FALSE,FALSE,LIOX,MT
BIC_base43_2,industry-solutions-pr.live,SelfServe_Conceptual,"Default OPS Conceptual Group 5, Default OPS Conceptual Group 4, Default OPS Conceptual Group, Default OPS Conceptual Group 2, Default OPS Conceptual Group 3",BIC_base43_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_base_23,"ar-SA,cs-CZ,da-DK,de-DE,el-GR,es-ES,fi-FI,fr-FR,he-IL,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",TRUE,TRUE,LIOX,HPE
Default_Azure,intellicode-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure,intellicode-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_CTS_MT,CtsDownstreamConnectorSagaTemplate,Default_Azure_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure,intellicode-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure,intellicode-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_VS_ext_MT,iot-api-docs.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"cs-CZ,de-DE,es-ES,fr-FR,id-ID,it-IT,ja-JP,ko-KR,pl-PL,pt-BR,ru-RU,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_VS_ext_MT,iot-api-docs.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"cs-CZ,de-DE,es-ES,fr-FR,id-ID,it-IT,ja-JP,ko-KR,pl-PL,pt-BR,ru-RU,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_VS_ext_MT,iot-api-docs.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"cs-CZ,de-DE,es-ES,fr-FR,id-ID,it-IT,ja-JP,ko-KR,pl-PL,pt-BR,ru-RU,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_VS_ext_MT,JavaApiDocs.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"cs-CZ,de-DE,es-ES,fr-FR,id-ID,it-IT,ja-JP,ko-KR,pl-PL,pt-BR,ru-RU,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_VS_ext_MT,JavaApiDocs.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"cs-CZ,de-DE,es-ES,fr-FR,id-ID,it-IT,ja-JP,ko-KR,pl-PL,pt-BR,ru-RU,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_VS_ext_MT,JavaApiDocs.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_VS_ext_CTS,CtsDownstreamConnectorSagaTemplate,Default_VS_ext_14,"cs-CZ,de-DE,es-ES,fr-FR,id-ID,it-IT,ja-JP,ko-KR,pl-PL,pt-BR,ru-RU,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_2,java-docs-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_2,java-docs-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_2,java-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,FALSE,LIOX,AIPE
Default_Azure_2,java-docs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_2_CTS-GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,RWS,AIPE
OPS-E2E-Prod,JunoTest_LF.prod,SelfServe_Training,,OPS-E2E-Prod-training,CtsDownstreamConnectorSagaTemplate,OPS-E2E-Prod-training,"de-DE,hu-HU,ja-JP,ko-KR,pt-BR,zh-CN",TRUE,,,AIPE
OPS-E2E-Prod,JunoTest_LF.prod,SelfServe_Reference_Authored,,OPS-E2E-Prod-ref,CtsDownstreamConnectorSagaTemplate,OPS-E2E-Prod-ref,"de-DE,ja-JP,zh-CN",FALSE,,,MT
OPS-E2E-Prod,JunoTest_LF.prod,SelfServe_Conceptual,,OPS-E2E-Prod,CtsDownstreamConnectorSagaTemplate,OPS-E2E-Prod,"de-DE,ja-JP,ko-KR,pt-BR,zh-CN",TRUE,,,AIPE
Default_Azure_MT,jupyter-dotnet-pr.live,SelfServe_Reference_Authored,Default Authored Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_MT,jupyter-dotnet-pr.live,SelfServe_Reference_Managed,Default Managed Reference Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Azure_MT,jupyter-dotnet-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Azure_MT_CTS,CtsDownstreamConnectorSagaTemplate,Default_Azure_MT_18,"cs-CZ,de-DE,es-ES,fr-FR,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,tr-TR,zh-CN,zh-TW",FALSE,,,MT
Default_Learn_1,Learn Video Localization,SelfServe_CaD,,Default_Learn_CaD_28,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_APIE_24,"ar-SA,cs-CZ,da-DK,de-DE,es-ES,fi-FI,fr-FR,he-IL,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn Video Localization,SelfServe_CaD,,Default_Learn_CaD_28,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_4,"hi-IN,ro-RO,uk-UA,vi-VN",FALSE,FALSE,LIOX,MT
Default_Learn_1,Learn Video Localization,SelfServe_YML,,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn Video Localization,SelfServe_YML,,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,TRUE,RWS,HPE
Default_Learn_1,Learn Video Localization,SelfServe_YML,,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_10,"ar-SA,da-DK,fi-FI,he-IL,hi-IN,nb-NO,ro-RO,th-TH,uk-UA,vi-VN",FALSE,FALSE,TransPerfect,MT
Default_Learn_1,Learn Video Localization,SelfServe_Legal,,Default_Learn_GL_12,GlDownstreamConnectorSagaTemplate,Default_Learn_GL_12_12,"ar-SA,de-DE,es-ES,fr-FR,id-ID,it-IT,ja-JP,ko-KR,pt-BR,ru-RU,zh-CN,zh-TW",,,RWS,MTPE
Default_Learn_1,Learn-Assessment,SelfServe_YML,,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-Assessment,SelfServe_Reference_Authored,Default OPS Authored Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-Assessment,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-Assessment,SelfServe_CaD,Default OPS Content As Data,Default_Learn_CaD_28,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_APIE_24,"ar-SA,cs-CZ,da-DK,de-DE,es-ES,fi-FI,fr-FR,he-IL,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-Assessment,SelfServe_CaD,Default OPS Content As Data,Default_Learn_CaD_28,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_4,"hi-IN,ro-RO,uk-UA,vi-VN",FALSE,FALSE,LIOX,MT
Default_Learn_1,Learn-Assessment,SelfServe_Reference_Managed,Default OPS Managed Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-Assessment,SelfServe_Training,Default OPS Training,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-Assessment,SelfServe_YML,,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,TRUE,RWS,HPE
Default_Learn_1,Learn-Assessment,SelfServe_Video,,Learn_Video_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_APIE_24,"ar-SA,cs-CZ,da-DK,de-DE,es-ES,fi-FI,fr-FR,he-IL,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",TRUE,FALSE,RWS,AIPE
Default_Learn_1,Learn-Assessment,SelfServe_Video,,Learn_Video_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_4,"hi-IN,ro-RO,uk-UA,vi-VN",FALSE,FALSE,RWS,MT
Default_Learn_1,Learn-Assessment,SelfServe_Reference_Authored,Default OPS Authored Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,TRUE,RWS,HPE
Default_Learn_1,Learn-Assessment,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,TRUE,RWS,HPE
Default_Learn_1,Learn-Assessment,SelfServe_Reference_Managed,Default OPS Managed Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,TRUE,RWS,HPE
Default_Learn_1,Learn-Assessment,SelfServe_Training,Default OPS Training,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,TRUE,RWS,HPE
Default_Learn_1,Learn-Assessment,SelfServe_YML,,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_10,"ar-SA,da-DK,fi-FI,he-IL,hi-IN,nb-NO,ro-RO,th-TH,uk-UA,vi-VN",FALSE,FALSE,TransPerfect,MT
Default_Learn_1,Learn-Assessment,SelfServe_Reference_Authored,Default OPS Authored Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_10,"ar-SA,da-DK,fi-FI,he-IL,hi-IN,nb-NO,ro-RO,th-TH,uk-UA,vi-VN",FALSE,FALSE,TransPerfect,MT
Default_Learn_1,Learn-Assessment,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_10,"ar-SA,da-DK,fi-FI,he-IL,hi-IN,nb-NO,ro-RO,th-TH,uk-UA,vi-VN",FALSE,FALSE,TransPerfect,MT
Default_Learn_1,Learn-Assessment,SelfServe_Reference_Managed,Default OPS Managed Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_10,"ar-SA,da-DK,fi-FI,he-IL,hi-IN,nb-NO,ro-RO,th-TH,uk-UA,vi-VN",FALSE,FALSE,TransPerfect,MT
Default_Learn_1,Learn-Assessment,SelfServe_Training,Default OPS Training,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_10,"ar-SA,da-DK,fi-FI,he-IL,hi-IN,nb-NO,ro-RO,th-TH,uk-UA,vi-VN",FALSE,FALSE,TransPerfect,MT
Default_Learn_1,Learn-Assessment,SelfServe_Legal,Default OPS Legal Group,Default_Learn_GL_12,GlDownstreamConnectorSagaTemplate,Default_Learn_GL_12_12,"ar-SA,de-DE,es-ES,fr-FR,id-ID,it-IT,ja-JP,ko-KR,pt-BR,ru-RU,zh-CN,zh-TW",,,RWS,MTPE
BIC_Learn_2_art,learn-bizapps-pr.live,SelfServe_Training,"Default OPS Training 3, Default OPS Training 2, Default OPS Training",BIC_Learn8_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_Learn_17,"cs-CZ,da-DK,el-GR,fi-FI,hu-HU,id-ID,ko-KR,nb-NO,nl-NL,pl-PL,pt-PT,ru-RU,sk-SK,sv-SE,th-TH,tr-TR,zh-TW",FALSE,FALSE,LIOX,MT
BIC_Learn_2_art,learn-bizapps-pr.live,SelfServe_Training,"Default OPS Training 3, Default OPS Training 2, Default OPS Training",BIC_Learn8_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_base_8,"ar-SA,de-DE,es-ES,fr-FR,it-IT,ja-JP,pt-BR,zh-CN",TRUE,TRUE,LIOX,HPE
BIC_Learn_2_art,learn-bizapps-pr.live,SelfServe_Art,"Default Art, Default Art 3, Default Art 2",BIC_Learn8_art,GlDownstreamConnectorSagaTemplate,BIC_base_8,"ar-SA,de-DE,es-ES,fr-FR,it-IT,ja-JP,pt-BR,zh-CN",,,LIOX,HT
Default_Learn_1,Learn-certs-pr.live,SelfServe_YML,,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_Reference_Authored,Default OPS Authored Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_CaD,Default OPS Content As Data,Default_Learn_CaD_28,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_APIE_24,"ar-SA,cs-CZ,da-DK,de-DE,es-ES,fi-FI,fr-FR,he-IL,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_CaD,Default OPS Content As Data,Default_Learn_CaD_28,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_4,"hi-IN,ro-RO,uk-UA,vi-VN",FALSE,FALSE,LIOX,MT
Default_Learn_1,Learn-certs-pr.live,SelfServe_Reference_Managed,Default OPS Managed Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_Training,Default OPS Training,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_12,"cs-CZ,hu-HU,id-ID,it-IT,ko-KR,nl-NL,pl-PL,pt-PT,ru-RU,sv-SE,tr-TR,zh-TW",TRUE,FALSE,LIOX,AIPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_YML,,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,TRUE,RWS,HPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_Video,,Learn_Video_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_APIE_24,"ar-SA,cs-CZ,da-DK,de-DE,es-ES,fi-FI,fr-FR,he-IL,hu-HU,id-ID,it-IT,ja-JP,ko-KR,nb-NO,nl-NL,pl-PL,pt-BR,pt-PT,ru-RU,sv-SE,th-TH,tr-TR,zh-CN,zh-TW",TRUE,FALSE,RWS,AIPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_Video,,Learn_Video_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_4,"hi-IN,ro-RO,uk-UA,vi-VN",FALSE,FALSE,RWS,MT
Default_Learn_1,Learn-certs-pr.live,SelfServe_Reference_Authored,Default OPS Authored Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,TRUE,RWS,HPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,TRUE,RWS,HPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_Reference_Managed,Default OPS Managed Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,TRUE,RWS,HPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_Training,Default OPS Training,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Azure_6,"de-DE,es-ES,fr-FR,ja-JP,pt-BR,zh-CN",TRUE,TRUE,RWS,HPE
Default_Learn_1,Learn-certs-pr.live,SelfServe_YML,,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_10,"ar-SA,da-DK,fi-FI,he-IL,hi-IN,nb-NO,ro-RO,th-TH,uk-UA,vi-VN",FALSE,FALSE,TransPerfect,MT
Default_Learn_1,Learn-certs-pr.live,SelfServe_Reference_Authored,Default OPS Authored Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_10,"ar-SA,da-DK,fi-FI,he-IL,hi-IN,nb-NO,ro-RO,th-TH,uk-UA,vi-VN",FALSE,FALSE,TransPerfect,MT
Default_Learn_1,Learn-certs-pr.live,SelfServe_Conceptual,Default OPS Conceptual Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_10,"ar-SA,da-DK,fi-FI,he-IL,hi-IN,nb-NO,ro-RO,th-TH,uk-UA,vi-VN",FALSE,FALSE,TransPerfect,MT
Default_Learn_1,Learn-certs-pr.live,SelfServe_Reference_Managed,Default OPS Managed Reference Group,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_10,"ar-SA,da-DK,fi-FI,he-IL,hi-IN,nb-NO,ro-RO,th-TH,uk-UA,vi-VN",FALSE,FALSE,TransPerfect,MT
Default_Learn_1,Learn-certs-pr.live,SelfServe_Training,Default OPS Training,Default_Learn_1_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,Default_Learn_MT_10,"ar-SA,da-DK,fi-FI,he-IL,hi-IN,nb-NO,ro-RO,th-TH,uk-UA,vi-VN",FALSE,FALSE,TransPerfect,MT
Default_Learn_1,Learn-certs-pr.live,SelfServe_Legal,Default OPS Legal Group,Default_Learn_GL_12,GlDownstreamConnectorSagaTemplate,Default_Learn_GL_12_12,"ar-SA,de-DE,es-ES,fr-FR,id-ID,it-IT,ja-JP,ko-KR,pt-BR,ru-RU,zh-CN,zh-TW",,,RWS,MTPE
BIC_Learn_2_art,learn-dynamics-pr.live,SelfServe_Training,"Default OPS Training 2, Default OPS Training",BIC_Learn8_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_Learn_17,"cs-CZ,da-DK,el-GR,fi-FI,hu-HU,id-ID,ko-KR,nb-NO,nl-NL,pl-PL,pt-PT,ru-RU,sk-SK,sv-SE,th-TH,tr-TR,zh-TW",FALSE,FALSE,LIOX,MT
BIC_Learn_2_art,learn-dynamics-pr.live,SelfServe_Training,"Default OPS Training 2, Default OPS Training",BIC_Learn8_CTS+GL,CtsGlDownstreamConnectorSagaTemplate,BIC_base_8,"ar-SA,de-DE,es-ES,fr-FR,it-IT,ja-JP,pt-BR,zh-CN",TRUE,TRUE,LIOX,HPE
BIC_Learn_2_art,learn-dynamics-pr.live,SelfServe_Art,"Default Art 2, Default Art",BIC_Learn8_art,GlDownstreamConnectorSagaTemplate,BIC_base_8,"ar-SA,de-DE,es-ES,fr-FR,it-IT,ja-JP,pt-BR,zh-CN",,,LIOX,HT
Self-Serve-Test,Learn-Engineering-ryanki-loc-test,SelfServe_Training,,SelfServe_Test_CTS-GL,CtsGlDownstreamConnectorSagaTemplate, Default_BizTalk_MT_9,"de-DE,es-ES,fr-FR,id-ID,it-IT,ja-JP,ko-KR,zh-CN,zh-TW",TRUE,FALSE,LIOX,AIPE
